Year,Chamber,Quadrat,In_Out,CO2,Nitrogen,Treatment,Total_Height,Green_Height,Width
2008,12,1,1,1,1,4,163,155,3.8
2008,12,1,1,1,1,4,150,149,3.7
2008,12,1,1,1,1,4,123,121,3.3
2008,12,1,1,1,1,4,104,90,3
2008,12,1,1,1,1,4,141,125,3.1
2008,12,1,1,1,1,4,113,111,2.9
2008,12,1,1,1,1,4,127,124,3.7
2008,12,1,1,1,1,4,123,111,3.4
2008,12,1,1,1,1,4,142,137,3.4
2008,12,1,1,1,1,4,144,129,3.3
2008,12,1,1,1,1,4,149,127,3.5
2008,12,1,1,1,1,4,115,112,2.8
2008,12,1,1,1,1,4,132,105,4.2
2008,12,1,1,1,1,4,111,100,3.5
2008,12,1,1,1,1,4,89,88,3.8
2008,12,1,1,1,1,4,120,117,3.3
2008,12,1,1,1,1,4,110,109,3.4
2008,12,1,1,1,1,4,129,120,3.9
2008,12,1,1,1,1,4,125,109,3.5
2008,12,1,1,1,1,4,146,140,4
2008,12,1,1,1,1,4,125,119,4.3
2008,12,1,1,1,1,4,151,143,4.2
2008,12,1,1,1,1,4,106,94,3.3
2008,12,2,1,1,1,4,48,48,3.9
2008,12,2,1,1,1,4,46,46,3.7
2008,12,2,1,1,1,4,65,65,2.8
2008,12,2,1,1,1,4,49,49,4.1
2008,12,2,1,1,1,4,35,35,4.9
2008,12,2,1,1,1,4,111,107,3
2008,12,2,1,1,1,4,139,133,3.8
2008,12,2,1,1,1,4,117,114,3.2
2008,12,2,1,1,1,4,135,123,4.8
2008,12,2,1,1,1,4,136,122,4.1
2008,12,2,1,1,1,4,132,127,4.3
2008,12,2,1,1,1,4,95,92,2.8
2008,12,2,1,1,1,4,124,120,3.9
2008,12,2,1,1,1,4,138,135,3.9
2008,12,2,1,1,1,4,120,119,3.5
2008,12,2,1,1,1,4,129,124,4.1
2008,12,2,1,1,1,4,95,85,3.4
2008,12,2,1,1,1,4,92,90,3.3
2008,12,2,1,1,1,4,111,99,3.8
2008,12,2,1,1,1,4,109,92,3.5
2008,12,2,1,1,1,4,138,134,3.7
2008,12,2,1,1,1,4,117,104,3.9
2008,12,2,1,1,1,4,107,105,3.2
2008,12,2,1,1,1,4,93,84,3.1
2008,12,2,1,1,1,4,85,84,3.8
2008,12,2,1,1,1,4,123,118,3.8
2008,12,2,1,1,1,4,90,82,2.5
2008,12,2,1,1,1,4,101,87,4.2
2008,12,2,1,1,1,4,139,126,3.2
2008,12,2,1,1,1,4,110,105,4
2008,12,2,1,1,1,4,106,99,3.7
2008,12,2,1,1,1,4,100,90,2.4
2008,12,2,1,1,1,4,122,110,3.7
2008,12,2,1,1,1,4,72,71,4.3
2008,12,2,1,1,1,4,120,118,3.4
2008,12,2,1,1,1,4,89,84,2.5
2008,12,2,1,1,1,4,120,110,3.6
2008,12,2,1,1,1,4,129,126,4.1
2008,12,2,1,1,1,4,83,83,3.3
2008,12,2,1,1,1,4,105,93,3
2008,12,2,1,1,1,4,118,101,3.1
2008,12,2,1,1,1,4,99,80,3.5
2008,12,2,1,1,1,4,100,99,3.5
2008,12,2,1,1,1,4,121,114,4.1
2008,12,2,1,1,1,4,93,87,2.9
2008,12,2,1,1,1,4,114,105,3.2
2008,12,2,1,1,1,4,103,97,3.6
2008,12,2,1,1,1,4,114,105,3.2
2008,12,2,1,1,1,4,136,131,3.7
2008,12,2,1,1,1,4,111,104,3.3
2008,12,3,1,1,1,4,42,42,4
2008,12,3,1,1,1,4,43,43,3.6
2008,12,3,1,1,1,4,47,47,4
2008,12,3,1,1,1,4,100,78,3.2
2008,12,3,1,1,1,4,135,125,4.1
2008,12,3,1,1,1,4,110,109,3.6
2008,12,3,1,1,1,4,131,128,3.9
2008,12,3,1,1,1,4,116,107,3.6
2008,12,3,1,1,1,4,138,135,3.4
2008,12,3,1,1,1,4,135,132,3.8
2008,12,3,1,1,1,4,134,116,3.8
2008,12,3,1,1,1,4,124,109,3.9
2008,12,3,1,1,1,4,135,132,3.7
2008,12,3,1,1,1,4,95,87,3
2008,12,3,1,1,1,4,100,99,3.2
2008,12,3,1,1,1,4,139,136,3.8
2008,12,3,1,1,1,4,132,129,3.5
2008,12,3,1,1,1,4,112,109,3.5
2008,12,3,1,1,1,4,121,112,3.3
2008,12,3,1,1,1,4,75,75,3.2
2008,12,3,1,1,1,4,80,80,3.5
2008,12,3,1,1,1,4,113,109,3.4
2008,12,3,1,1,1,4,109,108,3.7
2008,12,3,1,1,1,4,138,134,3.9
2008,12,3,1,1,1,4,139,130,3.9
2008,12,3,1,1,1,4,131,118,3.1
2008,12,3,1,1,1,4,101,85,4
2008,12,3,1,1,1,4,124,106,3.7
2008,12,3,1,1,1,4,133,120,4.3
2008,12,3,1,1,1,4,140,136,3.8
2008,12,3,1,1,1,4,117,111,3.6
2008,12,3,1,1,1,4,125,118,3.8
2008,12,3,1,1,1,4,135,128,3.7
2008,12,3,1,1,1,4,129,126,3.6
2008,12,3,1,1,1,4,80,80,4
2008,12,3,1,1,1,4,99,79,3.2
2008,12,3,1,1,1,4,138,137,3.2
2008,12,3,1,1,1,4,100,98,2.9
2008,12,3,1,1,1,4,115,113,4.1
2008,12,3,1,1,1,4,143,134,3.7
2008,12,3,1,1,1,4,124,117,3.8
2008,12,3,1,1,1,4,141,134,3
2008,12,3,1,1,1,4,85,85,3.2
2008,12,3,1,1,1,4,118,114,3.5
2008,12,3,1,1,1,4,108,107,3.6
2008,12,3,1,1,1,4,87,86,3.9
2008,12,3,1,1,1,4,117,114,3.8
2008,12,3,1,1,1,4,144,141,3.8
2008,12,3,1,1,1,4,125,122,3.5
2008,12,4,1,1,1,4,116,104,5.1
2008,12,4,1,1,1,4,124,119,4.4
2008,12,4,1,1,1,4,120,92,3.4
2008,12,4,1,1,1,4,136,130,4.3
2008,12,4,1,1,1,4,114,105,3.9
2008,12,4,1,1,1,4,100,94,3.8
2008,12,4,1,1,1,4,90,89,3.8
2008,12,4,1,1,1,4,127,125,4.3
2008,12,4,1,1,1,4,116,108,4.7
2008,12,4,1,1,1,4,136,129,4.4
2008,12,4,1,1,1,4,129,125,3.7
2008,12,4,1,1,1,4,95,81,4.5
2008,12,4,1,1,1,4,50,50,4.7
2008,12,4,1,1,1,4,133,101,4.5
2008,12,4,1,1,1,4,76,76,5.3
2008,12,4,1,1,1,4,78,77,4.3
2008,12,4,1,1,1,4,91,89,5.7
2008,12,4,1,1,1,4,130,127,4.7
2008,12,4,1,1,1,4,132,115,4
2008,12,4,1,1,1,4,147,130,6
2008,12,4,1,1,1,4,138,127,5.1
2008,12,4,1,1,1,4,109,98,4.8
2008,12,4,1,1,1,4,113,82,3.7
2008,12,4,1,1,1,4,121,106,3.8
2008,12,4,1,1,1,4,128,118,3.8
2008,12,4,1,1,1,4,93,87,4.1
2008,12,4,1,1,1,4,99,85,4.3
2008,12,4,1,1,1,4,98,87,4.6
2008,12,4,1,1,1,4,125,116,3.8
2008,12,4,1,1,1,4,147,138,4.8
2008,12,4,1,1,1,4,95,93,3.3
2008,12,4,1,1,1,4,104,93,3.6
2008,12,4,1,1,1,4,134,121,3.4
2008,12,4,1,1,1,4,113,104,3.4
2008,12,4,1,1,1,4,76,75,2.9
2008,12,4,1,1,1,4,107,98,4.6
2008,12,4,1,1,1,4,110,105,3.6
2008,12,4,1,1,1,4,154,141,4.7
2008,12,4,1,1,1,4,113,95,4
2008,12,4,1,1,1,4,119,105,3.8
2008,12,4,1,1,1,4,122,115,4.3
2008,12,4,1,1,1,4,109,89,3.6
2008,12,4,1,1,1,4,99,89,4.2
2008,12,4,1,1,1,4,71,71,4
2008,12,4,1,1,1,4,86,85,4.4
2008,12,4,1,1,1,4,93,89,3.6
2008,12,4,1,1,1,4,109,107,4.8
2008,12,4,1,1,1,4,100,87,3.9
2008,12,4,1,1,1,4,127,113,4.9
2008,12,4,1,1,1,4,71,71,4.3
2008,12,4,1,1,1,4,99,91,3.5
2008,12,5,1,1,1,4,149,131,5.2
2008,12,5,1,1,1,4,122,114,4.3
2008,12,5,1,1,1,4,121,110,3.5
2008,12,5,1,1,1,4,122,118,3
2008,12,5,1,1,1,4,118,95,4.6
2008,12,5,1,1,1,4,91,75,4.7
2008,12,5,1,1,1,4,133,112,4.8
2008,12,5,1,1,1,4,144,135,4.6
2008,12,5,1,1,1,4,140,134,3.9
2008,12,5,1,1,1,4,132,128,3.3
2008,12,5,1,1,1,4,142,130,5.2
2008,12,5,1,1,1,4,76,76,4
2008,12,5,1,1,1,4,101,85,4.5
2008,12,5,1,1,1,4,118,107,3.9
2008,12,5,1,1,1,4,148,139,5.1
2008,12,5,1,1,1,4,152,143,4.8
2008,12,5,1,1,1,4,148,131,4.8
2008,12,5,1,1,1,4,123,115,3.8
2008,12,5,1,1,1,4,144,135,4.5
2008,12,5,1,1,1,4,112,91,3.8
2008,12,5,1,1,1,4,136,126,3.7
2008,12,5,1,1,1,4,145,132,3.9
2008,12,5,1,1,1,4,125,120,4.1
2008,12,5,1,1,1,4,138,124,4.4
2008,12,5,1,1,1,4,109,106,3.3
2008,12,5,1,1,1,4,132,110,4.3
2008,12,5,1,1,1,4,83,75,3.9
2008,12,5,1,1,1,4,144,132,5
2008,12,5,1,1,1,4,125,114,3.9
2008,12,5,1,1,1,4,146,126,4.5
2008,12,5,1,1,1,4,115,97,4.2
2008,12,5,1,1,1,4,125,111,4.6
2008,12,5,1,1,1,4,146,133,4.7
2008,12,5,1,1,1,4,129,110,4.3
2008,12,5,1,1,1,4,100,70,4
2008,12,5,1,1,1,4,124,110,4
2008,12,5,1,1,1,4,119,112,4
2008,12,6,1,1,1,4,55,55,3.7
2008,12,6,1,1,1,4,111,106,3.8
2008,12,6,1,1,1,4,122,119,3.5
2008,12,6,1,1,1,4,100,99,4.5
2008,12,6,1,1,1,4,135,119,4.4
2008,12,6,1,1,1,4,124,117,3.6
2008,12,6,1,1,1,4,129,125,3.6
2008,12,6,1,1,1,4,138,123,4.1
2008,12,6,1,1,1,4,110,96,3.7
2008,12,6,1,1,1,4,82,82,3.5
2008,12,6,1,1,1,4,114,113,3.9
2008,12,6,1,1,1,4,133,130,2.9
2008,12,6,1,1,1,4,130,115,3.6
2008,12,6,1,1,1,4,113,112,3.4
2008,12,6,1,1,1,4,132,130,3.7
2008,12,6,1,1,1,4,111,110,3.8
2008,12,6,1,1,1,4,122,121,3
2008,12,6,1,1,1,4,123,111,4
2008,12,6,1,1,1,4,122,117,3.6
2008,12,6,1,1,1,4,132,128,2.9
2008,12,6,1,1,1,4,117,102,3.6
2008,12,6,1,1,1,4,139,134,3.2
2008,12,6,1,1,1,4,132,117,3.7
2008,12,6,1,1,1,4,151,146,4.4
2008,12,6,1,1,1,4,133,126,3.6
2008,12,6,1,1,1,4,134,126,3.5
2008,12,6,1,1,1,4,103,97,2.6
2008,12,6,1,1,1,4,112,106,3.2
2008,12,6,1,1,1,4,137,132,4.8
2008,12,6,1,1,1,4,129,120,3.8
2008,12,6,1,1,1,4,116,113,3.9
2008,12,6,1,1,1,4,135,130,3.9
2008,12,6,1,1,1,4,135,126,3.3
2008,12,6,1,1,1,4,126,124,3.8
2008,12,6,1,1,1,4,139,135,4
2008,12,6,1,1,1,4,139,119,3.6
2008,12,6,1,1,1,4,130,127,2.9
2008,12,6,1,1,1,4,115,102,3.5
2008,12,6,1,1,1,4,113,110,2.6
2008,12,6,1,1,1,4,118,110,3.3
2008,12,6,1,1,1,4,118,116,3.2
2008,12,6,1,1,1,4,135,126,3.4
2008,12,6,1,1,1,4,136,125,4
2008,12,6,1,1,1,4,138,135,4.2
2008,12,6,1,1,1,4,128,112,3.7
2008,12,6,1,1,1,4,87,87,3.5
2008,12,6,1,1,1,4,113,109,3.5
2008,12,6,1,1,1,4,129,126,3.9
2008,12,6,1,1,1,4,110,81,4
2008,12,6,1,1,1,4,87,87,3.1
2008,12,6,1,1,1,4,115,111,3.7
2008,12,6,1,1,1,4,100,98,3.6
2008,12,6,1,1,1,4,90,89,3.1
2008,12,6,1,1,1,4,117,112,3.8
2008,12,6,1,1,1,4,125,113,3.7
2008,12,6,1,1,1,4,85,83,2.5
2008,12,6,1,1,1,4,111,83,3.7
2008,12,6,1,1,1,4,85,85,3
2008,12,6,1,1,1,4,125,113,3.5
2008,12,6,1,1,1,4,102,89,2.6
2008,12,7,0,1,1,4,83,74,4.4
2008,12,7,0,1,1,4,96,91,4
2008,12,7,0,1,1,4,66,66,4.1
2008,12,7,0,1,1,4,102,85,4.2
2008,12,7,0,1,1,4,98,89,3.3
2008,12,7,0,1,1,4,91,85,3.2
2008,12,7,0,1,1,4,102,86,3.9
2008,12,7,0,1,1,4,110,105,3.9
2008,12,7,0,1,1,4,99,86,4.2
2008,12,7,0,1,1,4,48,48,4.3
2008,12,7,0,1,1,4,58,58,3.9
2008,12,7,0,1,1,4,110,100,4.2
2008,12,7,0,1,1,4,98,92,4.4
2008,12,7,0,1,1,4,76,57,3.9
2008,12,7,0,1,1,4,108,97,4.3
2008,12,7,0,1,1,4,86,82,3.4
2008,12,7,0,1,1,4,118,103,4.6
2008,12,7,0,1,1,4,80,78,2.8
2008,12,7,0,1,1,4,112,90,3.8
2008,12,7,0,1,1,4,89,80,3.8
2008,12,7,0,1,1,4,91,69,3.5
2008,12,7,0,1,1,4,109,103,4.3
2008,12,7,0,1,1,4,116,114,3.5
2008,12,7,0,1,1,4,104,102,5
2008,12,7,0,1,1,4,115,107,4.5
2008,12,7,0,1,1,4,112,95,4.7
2008,12,7,0,1,1,4,83,67,2.6
2008,12,7,0,1,1,4,62,62,4.3
2008,12,7,0,1,1,4,95,55,4.5
2008,12,7,0,1,1,4,82,81,4.8
2008,12,7,0,1,1,4,37,37,3.9
2008,12,7,0,1,1,4,114,111,4.1
2008,12,7,0,1,1,4,75,75,4.4
2008,12,7,0,1,1,4,83,74,3.8
2008,12,7,0,1,1,4,92,86,3.3
2008,12,7,0,1,1,4,87,75,2.9
2008,12,7,0,1,1,4,126,123,4
2008,12,7,0,1,1,4,98,95,3.4
2008,12,7,0,1,1,4,82,66,2.8
2008,12,7,0,1,1,4,116,109,3.7
2008,12,8,0,1,1,4,95,94,4.4
2008,12,8,0,1,1,4,117,100,3.6
2008,12,8,0,1,1,4,94,79,3.7
2008,12,8,0,1,1,4,82,82,5.3
2008,12,8,0,1,1,4,76,69,2.9
2008,12,8,0,1,1,4,142,130,4.8
2008,12,8,0,1,1,4,124,117,4.7
2008,12,8,0,1,1,4,103,87,4.3
2008,12,8,0,1,1,4,79,65,3
2008,12,8,0,1,1,4,81,80,3.9
2008,12,8,0,1,1,4,75,75,4.7
2008,12,8,0,1,1,4,100,99,3.8
2008,12,8,0,1,1,4,86,85,4
2008,12,8,0,1,1,4,108,100,4.2
2008,12,8,0,1,1,4,84,82,4
2008,12,8,0,1,1,4,131,120,4.5
2008,12,8,0,1,1,4,92,74,4
2008,12,8,0,1,1,4,125,124,5.3
2008,12,8,0,1,1,4,93,86,3.6
2008,12,8,0,1,1,4,104,100,3.9
2008,12,8,0,1,1,4,94,87,3.1
2008,12,8,0,1,1,4,121,113,4.7
2008,12,8,0,1,1,4,66,65,4.2
2008,12,8,0,1,1,4,105,45,4
2008,12,8,0,1,1,4,80,77,4.4
2008,12,8,0,1,1,4,97,85,3.3
2008,12,8,0,1,1,4,113,100,3.7
2008,12,8,0,1,1,4,99,70,5
2008,12,8,0,1,1,4,99,95,4
2008,12,8,0,1,1,4,105,93,4.7
2008,12,8,0,1,1,4,108,94,4.1
2008,12,8,0,1,1,4,111,100,3.7
2008,12,8,0,1,1,4,81,81,4.9
2008,12,8,0,1,1,4,118,113,4.5
2008,12,8,0,1,1,4,120,113,3.8
2008,12,8,0,1,1,4,84,66,4.1
2008,12,8,0,1,1,4,94,67,4.5
2008,12,8,0,1,1,4,80,79,4.5
2008,12,8,0,1,1,4,77,76,4.9
2008,12,8,0,1,1,4,95,65,3.8
2008,12,8,0,1,1,4,62,62,4.7
2008,12,8,0,1,1,4,25,25,3.2
2008,12,8,0,1,1,4,89,87,4.6
2008,12,8,0,1,1,4,86,64,4.5
2008,12,8,0,1,1,4,87,85,5.3
2008,12,8,0,1,1,4,99,96,3.8
2008,12,8,0,1,1,4,108,105,4
2008,12,8,0,1,1,4,88,85,3.8
2008,13,1,1,1,0,3,116,96,4.4
2008,13,1,1,1,0,3,123,110,4.3
2008,13,1,1,1,0,3,85,84,3.4
2008,13,1,1,1,0,3,100,95,3.6
2008,13,1,1,1,0,3,77,63,3.9
2008,13,1,1,1,0,3,115,114,3
2008,13,1,1,1,0,3,100,86,3.3
2008,13,1,1,1,0,3,112,109,4.2
2008,13,1,1,1,0,3,130,116,4
2008,13,1,1,1,0,3,119,107,4
2008,13,1,1,1,0,3,107,105,3.3
2008,13,1,1,1,0,3,92,91,4.1
2008,13,1,1,1,0,3,130,121,4.2
2008,13,1,1,1,0,3,112,105,3.5
2008,13,1,1,1,0,3,115,109,3.3
2008,13,1,1,1,0,3,90,90,2.8
2008,13,1,1,1,0,3,117,97,4.2
2008,13,1,1,1,0,3,120,117,3.2
2008,13,1,1,1,0,3,115,105,3.5
2008,13,1,1,1,0,3,105,102,2.7
2008,13,1,1,1,0,3,82,72,2.7
2008,13,1,1,1,0,3,83,78,3
2008,13,1,1,1,0,3,130,110,3.9
2008,13,1,1,1,0,3,109,103,3.5
2008,13,1,1,1,0,3,117,105,3.4
2008,13,1,1,1,0,3,110,107,3.4
2008,13,1,1,1,0,3,110,105,3.5
2008,13,2,1,1,0,3,66,65,2.9
2008,13,2,1,1,0,3,99,90,3.4
2008,13,2,1,1,0,3,123,111,3.8
2008,13,2,1,1,0,3,83,55,3.9
2008,13,2,1,1,0,3,116,105,3.5
2008,13,2,1,1,0,3,104,76,3.7
2008,13,2,1,1,0,3,73,73,4.1
2008,13,2,1,1,0,3,131,94,4
2008,13,2,1,1,0,3,115,109,3.8
2008,13,2,1,1,0,3,100,83,3.4
2008,13,2,1,1,0,3,67,66,3.3
2008,13,2,1,1,0,3,97,93,2.7
2008,13,2,1,1,0,3,89,89,4.2
2008,13,2,1,1,0,3,121,110,3.9
2008,13,2,1,1,0,3,81,70,2.8
2008,13,2,1,1,0,3,104,78,2.9
2008,13,2,1,1,0,3,123,113,4.9
2008,13,2,1,1,0,3,125,102,3.7
2008,13,2,1,1,0,3,92,77,3.4
2008,13,2,1,1,0,3,83,82,3.8
2008,13,2,1,1,0,3,123,112,3.9
2008,13,2,1,1,0,3,89,88,3.6
2008,13,2,1,1,0,3,116,113,3.2
2008,13,2,1,1,0,3,104,84,3.7
2008,13,2,1,1,0,3,85,75,3
2008,13,2,1,1,0,3,110,92,3.6
2008,13,2,1,1,0,3,66,66,4.3
2008,13,2,1,1,0,3,116,90,3.8
2008,13,2,1,1,0,3,115,93,3.5
2008,13,2,1,1,0,3,91,90,3.4
2008,13,2,1,1,0,3,113,97,3.1
2008,13,2,1,1,0,3,88,60,2.9
2008,13,2,1,1,0,3,128,120,3.5
2008,13,2,1,1,0,3,106,99,3.4
2008,13,2,1,1,0,3,116,100,3.5
2008,13,2,1,1,0,3,91,89,3.4
2008,13,2,1,1,0,3,68,68,3.8
2008,13,2,1,1,0,3,94,75,2.8
2008,13,2,1,1,0,3,86,75,3.3
2008,13,2,1,1,0,3,89,88,4
2008,13,2,1,1,0,3,106,103,3.6
2008,13,2,1,1,0,3,115,102,3.4
2008,13,2,1,1,0,3,88,78,3.1
2008,13,2,1,1,0,3,95,94,3
2008,13,3,1,1,0,3,61,61,3.7
2008,13,3,1,1,0,3,60,60,3.5
2008,13,3,1,1,0,3,104,91,3.8
2008,13,3,1,1,0,3,107,95,3.6
2008,13,3,1,1,0,3,113,90,3.8
2008,13,3,1,1,0,3,91,90,3.6
2008,13,3,1,1,0,3,101,96,2.9
2008,13,3,1,1,0,3,99,94,3.3
2008,13,3,1,1,0,3,104,90,3.1
2008,13,3,1,1,0,3,124,117,3.9
2008,13,3,1,1,0,3,115,98,3.4
2008,13,3,1,1,0,3,106,90,3.8
2008,13,3,1,1,0,3,111,93,3.7
2008,13,3,1,1,0,3,108,100,3.3
2008,13,3,1,1,0,3,99,88,3.4
2008,13,3,1,1,0,3,85,85,3.9
2008,13,3,1,1,0,3,97,97,3.8
2008,13,3,1,1,0,3,102,96,3.4
2008,13,3,1,1,0,3,101,99,3.2
2008,13,3,1,1,0,3,102,100,3.2
2008,13,3,1,1,0,3,102,101,4
2008,13,3,1,1,0,3,108,89,3.6
2008,13,3,1,1,0,3,87,87,3.5
2008,13,3,1,1,0,3,98,65,3.4
2008,13,3,1,1,0,3,98,80,3.3
2008,13,3,1,1,0,3,96,84,3
2008,13,3,1,1,0,3,104,96,3.6
2008,13,3,1,1,0,3,99,98,2.9
2008,13,3,1,1,0,3,114,93,3.4
2008,13,3,1,1,0,3,104,80,2.7
2008,13,3,1,1,0,3,119,105,3.8
2008,13,3,1,1,0,3,77,77,3
2008,13,3,1,1,0,3,97,78,2.5
2008,13,4,1,1,0,3,48,48,3.5
2008,13,4,1,1,0,3,69,69,3.9
2008,13,4,1,1,0,3,45,45,3.7
2008,13,4,1,1,0,3,125,119,3.7
2008,13,4,1,1,0,3,70,70,3.7
2008,13,4,1,1,0,3,132,125,3.9
2008,13,4,1,1,0,3,101,101,4.2
2008,13,4,1,1,0,3,112,107,3.2
2008,13,4,1,1,0,3,110,103,3.6
2008,13,4,1,1,0,3,100,85,3.2
2008,13,4,1,1,0,3,82,82,3.6
2008,13,4,1,1,0,3,120,109,3.3
2008,13,4,1,1,0,3,118,98,3.1
2008,13,4,1,1,0,3,75,75,3.9
2008,13,4,1,1,0,3,123,118,3.6
2008,13,4,1,1,0,3,66,66,3.5
2008,13,4,1,1,0,3,78,78,3.7
2008,13,4,1,1,0,3,96,96,3.3
2008,13,4,1,1,0,3,99,99,2.9
2008,13,4,1,1,0,3,107,95,3.5
2008,13,4,1,1,0,3,128,112,3.8
2008,13,4,1,1,0,3,93,78,2.9
2008,13,4,1,1,0,3,73,73,3.8
2008,13,4,1,1,0,3,94,80,2.9
2008,13,4,1,1,0,3,78,70,2.9
2008,13,4,1,1,0,3,109,95,3.7
2008,13,4,1,1,0,3,120,107,3.6
2008,13,4,1,1,0,3,104,104,3.9
2008,13,4,1,1,0,3,115,111,3.3
2008,13,4,1,1,0,3,78,77,3.3
2008,13,4,1,1,0,3,71,71,3.7
2008,13,4,1,1,0,3,99,85,2.5
2008,13,4,1,1,0,3,105,103,3.4
2008,13,4,1,1,0,3,92,91,3.8
2008,13,4,1,1,0,3,97,89,3
2008,13,4,1,1,0,3,117,104,3.7
2008,13,4,1,1,0,3,110,110,3.9
2008,13,4,1,1,0,3,119,111,3.5
2008,13,4,1,1,0,3,90,90,3.6
2008,13,4,1,1,0,3,108,99,2.7
2008,13,4,1,1,0,3,118,113,3.6
2008,13,4,1,1,0,3,115,90,3.3
2008,13,4,1,1,0,3,113,108,3.7
2008,13,4,1,1,0,3,107,93,4.1
2008,13,4,1,1,0,3,97,92,3.3
2008,13,4,1,1,0,3,102,90,3.3
2008,13,4,1,1,0,3,118,110,4.1
2008,13,4,1,1,0,3,107,95,3.3
2008,13,4,1,1,0,3,98,91,2.9
2008,13,4,1,1,0,3,98,94,2.5
2008,13,4,1,1,0,3,110,105,3.4
2008,13,4,1,1,0,3,109,104,3.3
2008,13,4,1,1,0,3,112,95,3.6
2008,13,4,1,1,0,3,104,103,4.1
2008,13,5,1,1,0,3,104,103,3.6
2008,13,5,1,1,0,3,81,80,4.7
2008,13,5,1,1,0,3,128,119,3.7
2008,13,5,1,1,0,3,112,107,3.2
2008,13,5,1,1,0,3,99,98,2.9
2008,13,5,1,1,0,3,124,105,3.5
2008,13,5,1,1,0,3,117,98,4.1
2008,13,5,1,1,0,3,108,100,3.6
2008,13,5,1,1,0,3,129,126,3.2
2008,13,5,1,1,0,3,116,110,3.2
2008,13,5,1,1,0,3,120,116,3.5
2008,13,5,1,1,0,3,98,94,3.1
2008,13,5,1,1,0,3,98,94,2.8
2008,13,5,1,1,0,3,132,127,4.1
2008,13,5,1,1,0,3,92,91,3.4
2008,13,5,1,1,0,3,121,117,3
2008,13,5,1,1,0,3,104,96,3.1
2008,13,5,1,1,0,3,130,126,3.3
2008,13,5,1,1,0,3,139,126,4.2
2008,13,5,1,1,0,3,110,107,3.4
2008,13,5,1,1,0,3,93,93,4.1
2008,13,5,1,1,0,3,110,105,2.9
2008,13,5,1,1,0,3,104,98,4.1
2008,13,5,1,1,0,3,120,110,3.7
2008,13,5,1,1,0,3,78,78,3.6
2008,13,5,1,1,0,3,98,97,3.1
2008,13,5,1,1,0,3,80,76,2.8
2008,13,5,1,1,0,3,109,105,3.3
2008,13,5,1,1,0,3,82,82,3.1
2008,13,5,1,1,0,3,72,72,3.7
2008,13,5,1,1,0,3,115,113,3.3
2008,13,5,1,1,0,3,118,109,3.6
2008,13,5,1,1,0,3,104,100,3
2008,13,5,1,1,0,3,125,120,3
2008,13,5,1,1,0,3,114,108,3.4
2008,13,5,1,1,0,3,110,98,3.3
2008,13,5,1,1,0,3,86,76,2.9
2008,13,5,1,1,0,3,86,86,4.2
2008,13,5,1,1,0,3,105,101,2.9
2008,13,5,1,1,0,3,103,98,3.1
2008,13,5,1,1,0,3,88,87,3.3
2008,13,5,1,1,0,3,132,127,4.4
2008,13,5,1,1,0,3,110,98,3.7
2008,13,5,1,1,0,3,94,93,3.3
2008,13,5,1,1,0,3,126,113,4.2
2008,13,5,1,1,0,3,108,103,3.5
2008,13,5,1,1,0,3,91,84,3.4
2008,13,5,1,1,0,3,110,101,3.9
2008,13,5,1,1,0,3,117,116,4.3
2008,13,5,1,1,0,3,106,105,4.2
2008,13,5,1,1,0,3,67,65,3.6
2008,13,6,1,1,0,3,119,107,4.2
2008,13,6,1,1,0,3,115,110,3.6
2008,13,6,1,1,0,3,115,105,3.9
2008,13,6,1,1,0,3,117,107,4.1
2008,13,6,1,1,0,3,84,77,2.4
2008,13,6,1,1,0,3,104,98,3.5
2008,13,6,1,1,0,3,120,110,4.3
2008,13,6,1,1,0,3,118,105,4.3
2008,13,6,1,1,0,3,70,70,4.3
2008,13,6,1,1,0,3,65,65,4.3
2008,13,6,1,1,0,3,65,65,4
2008,13,6,1,1,0,3,102,90,2.9
2008,13,6,1,1,0,3,96,94,3.7
2008,13,6,1,1,0,3,97,91,3.9
2008,13,6,1,1,0,3,95,72,3
2008,13,6,1,1,0,3,119,105,3.3
2008,13,6,1,1,0,3,78,78,4.5
2008,13,6,1,1,0,3,90,83,4.1
2008,13,6,1,1,0,3,45,45,5.6
2008,13,6,1,1,0,3,60,56,3.1
2008,13,6,1,1,0,3,60,56,3.8
2008,13,6,1,1,0,3,60,60,3.8
2008,13,6,1,1,0,3,60,60,4.3
2008,13,6,1,1,0,3,124,113,4.5
2008,13,6,1,1,0,3,94,83,3
2008,13,6,1,1,0,3,117,90,3.7
2008,13,6,1,1,0,3,71,70,3.4
2008,13,6,1,1,0,3,104,101,3.1
2008,13,6,1,1,0,3,112,104,4.3
2008,13,6,1,1,0,3,106,103,4
2008,13,6,1,1,0,3,110,102,4.2
2008,13,6,1,1,0,3,47,47,3.6
2008,13,6,1,1,0,3,85,82,3.2
2008,13,6,1,1,0,3,93,93,3.2
2008,13,6,1,1,0,3,56,55,2.5
2008,13,6,1,1,0,3,114,111,3.6
2008,13,6,1,1,0,3,100,96,3.6
2008,13,7,0,1,0,3,90,81,3.3
2008,13,7,0,1,0,3,45,45,4
2008,13,7,0,1,0,3,102,65,3.7
2008,13,7,0,1,0,3,113,80,3.1
2008,13,7,0,1,0,3,105,104,4.4
2008,13,7,0,1,0,3,90,69,3.4
2008,13,7,0,1,0,3,105,100,3.4
